target_participant_id,target_datetime,source_participant_id,source_datetime,weight,interaction_category
Robert,2023-06-06 12:03:43.275,Ada T,2023-06-06 12:04:01.947,0.9998351401029913,response
Robert,2023-06-06 12:03:43.275,Steve W,2023-06-06 12:04:08.083,0.9997809697121607,response
Robert,2023-06-06 12:03:43.275,Ada T,2023-06-06 12:05:41.758,0.998954343916366,response
Robert,2023-06-06 12:03:43.275,Mason U,2023-06-06 12:10:04.667,0.996637978491506,response
Robert,2023-06-06 12:03:43.275,Mason U,2023-06-06 12:10:29.241,0.9964217434092153,response
Robert,2023-06-06 12:03:43.275,Mason U,2023-06-06 12:11:35.570,0.9958383258996807,response
Robert,2023-06-06 12:03:43.275,Mary I,2023-06-06 12:13:57.880,0.9945877461142073,response
Robert,2023-06-06 12:03:43.275,Ada T,2023-06-06 12:18:38.740,0.9921242347451155,response
Robert,2023-06-06 12:03:43.275,Steve W,2023-06-06 12:26:48.098,0.9878464908800949,response
Robert,2023-06-06 12:03:43.275,Steve W,2023-06-06 12:27:17.964,0.9875860139618498,response
Robert,2023-06-06 12:03:43.275,Jayson,2023-06-06 12:30:27.259,0.9859366703015751,response
Robert,2023-06-06 12:03:43.275,Steve W,2023-06-06 12:32:24.129,0.9849197475062772,response
Robert,2023-06-06 12:03:43.275,Mary I,2023-06-06 12:32:49.972,0.9846950210471802,response
Robert,2023-06-06 12:03:43.275,Steve W,2023-06-06 12:32:52.558,0.9846725364407058,response
Robert,2023-06-06 12:03:43.275,Matthew,2023-06-06 12:55:51.478,0.9727560118221354,response
Robert,2023-06-06 12:03:59.355,Ada T,2023-06-06 12:04:01.947,0.9999771129396857,response
Robert,2023-06-06 12:03:59.355,Steve W,2023-06-06 12:04:08.083,0.9999229348568628,response
Robert,2023-06-06 12:03:59.355,Ada T,2023-06-06 12:05:41.758,0.999096191683308,response
Robert,2023-06-06 12:03:59.355,Mason U,2023-06-06 12:10:04.667,0.996779497343253,response
Robert,2023-06-06 12:03:59.355,Mason U,2023-06-06 12:10:29.241,0.9965632315563923,response
Robert,2023-06-06 12:03:59.355,Mason U,2023-06-06 12:11:35.570,0.9959797312037614,response
Robert,2023-06-06 12:03:59.355,Mary I,2023-06-06 12:13:57.880,0.994728973840653,response
Robert,2023-06-06 12:03:59.355,Ada T,2023-06-06 12:18:38.740,0.9922651126621943,response
Robert,2023-06-06 12:03:59.355,Steve W,2023-06-06 12:26:48.098,0.9879867613736028,response
Robert,2023-06-06 12:03:59.355,Steve W,2023-06-06 12:27:17.964,0.9877262474686129,response
Robert,2023-06-06 12:03:59.355,Jayson,2023-06-06 12:30:27.259,0.9860766696077299,response
Robert,2023-06-06 12:03:59.355,Steve W,2023-06-06 12:32:24.129,0.9850596024132123,response
Robert,2023-06-06 12:03:59.355,Mary I,2023-06-06 12:32:49.972,0.9848348440438018,response
Robert,2023-06-06 12:03:59.355,Steve W,2023-06-06 12:32:52.558,0.9848123562445977,response
Robert,2023-06-06 12:03:59.355,Matthew,2023-06-06 12:55:51.478,0.972894139524264,response
Ada T,2023-06-06 12:04:01.947,Steve W,2023-06-06 12:04:08.083,0.9999458206771717,response
Ada T,2023-06-06 12:04:01.947,Mason U,2023-06-06 12:10:04.667,0.9968023112178713,response
Ada T,2023-06-06 12:04:01.947,Mason U,2023-06-06 12:10:29.241,0.9965860404812092,response
Ada T,2023-06-06 12:04:01.947,Mason U,2023-06-06 12:11:35.570,0.9960025267736649,response
Ada T,2023-06-06 12:04:01.947,Robert,2023-06-06 12:11:57.651,0.9958083502028188,response
Ada T,2023-06-06 12:04:01.947,Mary I,2023-06-06 12:13:57.880,0.9947517407837421,response
Ada T,2023-06-06 12:04:01.947,Steve W,2023-06-06 12:26:48.098,0.9880093740037367,response
Ada T,2023-06-06 12:04:01.947,Steve W,2023-06-06 12:27:17.964,0.987748854136213,response
Ada T,2023-06-06 12:04:01.947,Jayson,2023-06-06 12:30:27.259,0.9860992385204779,response
Ada T,2023-06-06 12:04:01.947,Steve W,2023-06-06 12:32:24.129,0.9850821480477493,response
Ada T,2023-06-06 12:04:01.947,Mary I,2023-06-06 12:32:49.972,0.9848573845341627,response
Ada T,2023-06-06 12:04:01.947,Steve W,2023-06-06 12:32:52.558,0.9848348962202672,response
Ada T,2023-06-06 12:04:01.947,Matthew,2023-06-06 12:55:51.478,0.9729164067207454,response
Ada T,2023-06-06 12:04:01.947,Owen X,2023-06-06 17:34:02.938,0.8395892775898657,response
Ada T,2023-06-06 12:04:01.947,Mason U,2023-06-06 17:51:08.928,0.8320173885158021,response
Steve W,2023-06-06 12:04:08.083,Ada T,2023-06-06 12:05:41.758,0.9991731931084538,response
Steve W,2023-06-06 12:04:08.083,Mason U,2023-06-06 12:10:04.667,0.9968563202182579,response
Steve W,2023-06-06 12:04:08.083,Mason U,2023-06-06 12:10:29.241,0.9966400377635588,response
Steve W,2023-06-06 12:04:08.083,Mason U,2023-06-06 12:11:35.570,0.996056492439924,response
Steve W,2023-06-06 12:04:08.083,Robert,2023-06-06 12:11:57.651,0.9958623053481527,response
Steve W,2023-06-06 12:04:08.083,Mary I,2023-06-06 12:13:57.880,0.9948056386795915,response
Steve W,2023-06-06 12:04:08.083,Ada T,2023-06-06 12:18:38.740,0.9923415876086843,response
Steve W,2023-06-06 12:04:08.083,Jayson,2023-06-06 12:30:27.259,0.9861526676042139,response
Steve W,2023-06-06 12:04:08.083,Mary I,2023-06-06 12:32:49.972,0.9849107463314453,response
Steve W,2023-06-06 12:04:08.083,Matthew,2023-06-06 12:55:51.478,0.9729691215288827,response
Steve W,2023-06-06 12:04:08.083,Owen X,2023-06-06 17:34:02.938,0.8396347684330424,response
Steve W,2023-06-06 12:04:08.083,Mason U,2023-06-06 17:51:08.928,0.8320624690969286,response
Steve W,2023-06-06 12:04:08.083,Mary I,2023-06-06 18:33:58.426,0.8133966631827433,response
Steve W,2023-06-06 12:04:08.083,Jayson,2023-06-06 18:42:22.728,0.8097826771444073,response
Steve W,2023-06-06 12:04:08.083,Mary I,2023-06-06 18:43:00.569,0.8095121452217338,response
Ada T,2023-06-06 12:05:41.758,Mason U,2023-06-06 12:10:04.667,0.9976812099181844,response
Ada T,2023-06-06 12:05:41.758,Mason U,2023-06-06 12:10:29.241,0.9974647484916862,response
Ada T,2023-06-06 12:05:41.758,Mason U,2023-06-06 12:11:35.570,0.9968807202895089,response
Ada T,2023-06-06 12:05:41.758,Robert,2023-06-06 12:11:57.651,0.9966863725096539,response
Ada T,2023-06-06 12:05:41.758,Mary I,2023-06-06 12:13:57.880,0.9956288314588637,response
Ada T,2023-06-06 12:05:41.758,Steve W,2023-06-06 12:26:48.098,0.9888805198116232,response
Ada T,2023-06-06 12:05:41.758,Steve W,2023-06-06 12:27:17.964,0.988619770239001,response
Ada T,2023-06-06 12:05:41.758,Jayson,2023-06-06 12:30:27.259,0.9869687001272196,response
Ada T,2023-06-06 12:05:41.758,Steve W,2023-06-06 12:32:24.129,0.9859507128673503,response
Ada T,2023-06-06 12:05:41.758,Mary I,2023-06-06 12:32:49.972,0.9857257511756919,response
Ada T,2023-06-06 12:05:41.758,Steve W,2023-06-06 12:32:52.558,0.9857032430334416,response
Ada T,2023-06-06 12:05:41.758,Matthew,2023-06-06 12:55:51.478,0.9737742447852814,response
Ada T,2023-06-06 12:05:41.758,Owen X,2023-06-06 17:34:02.938,0.8403295587033484,response
Ada T,2023-06-06 12:05:41.758,Mason U,2023-06-06 17:51:08.928,0.8327509933571783,response
Ada T,2023-06-06 12:05:41.758,Mary I,2023-06-06 18:33:58.426,0.8140697416553432,response
Mason U,2023-06-06 12:10:04.667,Robert,2023-06-06 12:11:57.651,0.9990028504108922,response
Mason U,2023-06-06 12:10:04.667,Mary I,2023-06-06 12:13:57.880,0.9979428514450133,response
Mason U,2023-06-06 12:10:04.667,Ada T,2023-06-06 12:18:38.740,0.9954710297582453,response
Mason U,2023-06-06 12:10:04.667,Steve W,2023-06-06 12:26:48.098,0.9911788555110876,response
Mason U,2023-06-06 12:10:04.667,Steve W,2023-06-06 12:27:17.964,0.9909174999096891,response
Mason U,2023-06-06 12:10:04.667,Jayson,2023-06-06 12:30:27.259,0.9892625924148223,response
Mason U,2023-06-06 12:10:04.667,Steve W,2023-06-06 12:32:24.129,0.9882422391699688,response
Mason U,2023-06-06 12:10:04.667,Mary I,2023-06-06 12:32:49.972,0.9880167546269886,response
Mason U,2023-06-06 12:10:04.667,Steve W,2023-06-06 12:32:52.558,0.9879941941717785,response
Mason U,2023-06-06 12:10:04.667,Matthew,2023-06-06 12:55:51.478,0.9760374707920343,response
Mason U,2023-06-06 12:10:04.667,Owen X,2023-06-06 17:34:02.938,0.8422826353242236,response
Mason U,2023-06-06 12:10:04.667,Mary I,2023-06-06 18:33:58.426,0.8159617857512839,response
Mason U,2023-06-06 12:10:04.667,Jayson,2023-06-06 18:42:22.728,0.8123364026694524,response
Mason U,2023-06-06 12:10:04.667,Mary I,2023-06-06 18:43:00.569,0.81206501759902,response
Mason U,2023-06-06 12:10:04.667,Steve W,2023-06-06 18:44:45.235,0.8113148544184966,response
Mason U,2023-06-06 12:10:29.241,Robert,2023-06-06 12:11:57.651,0.9992196456233573,response
Mason U,2023-06-06 12:10:29.241,Mary I,2023-06-06 12:13:57.880,0.998159416625401,response
Mason U,2023-06-06 12:10:29.241,Ada T,2023-06-06 12:18:38.740,0.9956870585246403,response
Mason U,2023-06-06 12:10:29.241,Steve W,2023-06-06 12:26:48.098,0.9913939528258582,response
Mason U,2023-06-06 12:10:29.241,Steve W,2023-06-06 12:27:17.964,0.9911325405072611,response
Mason U,2023-06-06 12:10:29.241,Jayson,2023-06-06 12:30:27.259,0.9894772738782617,response
Mason U,2023-06-06 12:10:29.241,Steve W,2023-06-06 12:32:24.129,0.9884566992049124,response
Mason U,2023-06-06 12:10:29.241,Mary I,2023-06-06 12:32:49.972,0.9882311657291696,response
Mason U,2023-06-06 12:10:29.241,Steve W,2023-06-06 12:32:52.558,0.9882086003780789,response
Mason U,2023-06-06 12:10:29.241,Matthew,2023-06-06 12:55:51.478,0.9762492822505975,response
Mason U,2023-06-06 12:10:29.241,Owen X,2023-06-06 17:34:02.938,0.8424654204311989,response
Mason U,2023-06-06 12:10:29.241,Mary I,2023-06-06 18:33:58.426,0.8161388589284351,response
Mason U,2023-06-06 12:10:29.241,Jayson,2023-06-06 18:42:22.728,0.8125126890964005,response
Mason U,2023-06-06 12:10:29.241,Mary I,2023-06-06 18:43:00.569,0.8122412451322581,response
Mason U,2023-06-06 12:10:29.241,Steve W,2023-06-06 18:44:45.235,0.8114909191576187,response
Mason U,2023-06-06 12:11:35.570,Robert,2023-06-06 12:11:57.651,0.9998050440981558,response
Mason U,2023-06-06 12:11:35.570,Mary I,2023-06-06 12:13:57.880,0.998744193959051,response
Mason U,2023-06-06 12:11:35.570,Ada T,2023-06-06 12:18:38.740,0.9962703874133286,response
Mason U,2023-06-06 12:11:35.570,Steve W,2023-06-06 12:26:48.098,0.9919747665743176,response
Mason U,2023-06-06 12:11:35.570,Steve W,2023-06-06 12:27:17.964,0.9917132011058367,response
Mason U,2023-06-06 12:11:35.570,Jayson,2023-06-06 12:30:27.259,0.9900569647295308,response
Mason U,2023-06-06 12:11:35.570,Steve W,2023-06-06 12:32:24.129,0.9890357921467431,response
Mason U,2023-06-06 12:11:35.570,Mary I,2023-06-06 12:32:49.972,0.9888101265409391,response
Mason U,2023-06-06 12:11:35.570,Steve W,2023-06-06 12:32:52.558,0.98878754796981,response
Mason U,2023-06-06 12:11:35.570,Matthew,2023-06-06 12:55:51.478,0.9768212234082357,response
Mason U,2023-06-06 12:11:35.570,Owen X,2023-06-06 17:34:02.938,0.8429589835575356,response
Mason U,2023-06-06 12:11:35.570,Mary I,2023-06-06 18:33:58.426,0.816616998489975,response
Mason U,2023-06-06 12:11:35.570,Jayson,2023-06-06 18:42:22.728,0.8129887042458572,response
Mason U,2023-06-06 12:11:35.570,Mary I,2023-06-06 18:43:00.569,0.812717101254735,response
Mason U,2023-06-06 12:11:35.570,Steve W,2023-06-06 18:44:45.235,0.811966335697384,response
Robert,2023-06-06 12:11:57.651,Mary I,2023-06-06 12:13:57.880,0.998938943001571,response
Robert,2023-06-06 12:11:57.651,Ada T,2023-06-06 12:18:38.740,0.9964646540786203,response
Robert,2023-06-06 12:11:57.651,Steve W,2023-06-06 12:26:48.098,0.9921681956196756,response
Robert,2023-06-06 12:11:57.651,Steve W,2023-06-06 12:27:17.964,0.9919065791475195,response
Robert,2023-06-06 12:11:57.651,Jayson,2023-06-06 12:30:27.259,0.990250019815195,response
Robert,2023-06-06 12:11:57.651,Steve W,2023-06-06 12:32:24.129,0.9892286481099654,response
Robert,2023-06-06 12:11:57.651,Mary I,2023-06-06 12:32:49.972,0.9890029385007411,response
Robert,2023-06-06 12:11:57.651,Steve W,2023-06-06 12:32:52.558,0.9889803555269279,response
Robert,2023-06-06 12:11:57.651,Matthew,2023-06-06 12:55:51.478,0.9770116976048545,response
Robert,2023-06-06 12:11:57.651,Owen X,2023-06-06 17:34:02.938,0.8431233554316596,response
Robert,2023-06-06 12:11:57.651,Mason U,2023-06-06 17:51:08.928,0.8355195940527543,response
Robert,2023-06-06 12:11:57.651,Mary I,2023-06-06 18:33:58.426,0.8167762338372476,response
Robert,2023-06-06 12:11:57.651,Jayson,2023-06-06 18:42:22.728,0.8131472320978229,response
Robert,2023-06-06 12:11:57.651,Mary I,2023-06-06 18:43:00.569,0.8128755761457694,response
Robert,2023-06-06 12:11:57.651,Steve W,2023-06-06 18:44:45.235,0.8121246641937017,response
Mary I,2023-06-06 12:13:57.880,Ada T,2023-06-06 12:18:38.740,0.9975230829268543,response
Mary I,2023-06-06 12:13:57.880,Steve W,2023-06-06 12:26:48.098,0.9932220608383222,response
Mary I,2023-06-06 12:13:57.880,Steve W,2023-06-06 12:27:17.964,0.9929601664813257,response
Mary I,2023-06-06 12:13:57.880,Jayson,2023-06-06 12:30:27.259,0.9913018475781232,response
Mary I,2023-06-06 12:13:57.880,Steve W,2023-06-06 12:32:24.129,0.9902793909881733,response
Mary I,2023-06-06 12:13:57.880,Steve W,2023-06-06 12:32:52.558,0.9900308346727178,response
Mary I,2023-06-06 12:13:57.880,Matthew,2023-06-06 12:55:51.478,0.9780494638332645,response
Mary I,2023-06-06 12:13:57.880,Owen X,2023-06-06 17:34:02.938,0.8440189076003753,response
Mary I,2023-06-06 12:13:57.880,Mason U,2023-06-06 17:51:08.928,0.8364070696275181,response
Mary I,2023-06-06 12:13:57.880,Jayson,2023-06-06 18:42:22.728,0.8140109441068653,response
Mary I,2023-06-06 12:13:57.880,Steve W,2023-06-06 18:44:45.235,0.8129872900474403,response
Mary I,2023-06-06 12:13:57.880,Owen X,2023-06-06 18:45:55.842,0.8124805839541708,response
Mary I,2023-06-06 12:13:57.880,Ada T,2023-06-06 18:47:17.762,0.8118930866781859,response
Mary I,2023-06-06 12:13:57.880,Owen X,2023-06-06 18:48:40.094,0.8113030627275182,response
Mary I,2023-06-06 12:13:57.880,Owen X,2023-06-06 18:49:05.626,0.8111201773497428,response
Ada T,2023-06-06 12:18:38.740,Steve W,2023-06-06 12:26:48.098,0.9956882981836246,response
Ada T,2023-06-06 12:18:38.740,Steve W,2023-06-06 12:27:17.964,0.9954257535252814,response
Ada T,2023-06-06 12:18:38.740,Jayson,2023-06-06 12:30:27.259,0.9937633169044298,response
Ada T,2023-06-06 12:18:38.740,Steve W,2023-06-06 12:32:24.129,0.9927383214858276,response
Ada T,2023-06-06 12:18:38.740,Mary I,2023-06-06 12:32:49.972,0.9925118110839779,response
Ada T,2023-06-06 12:18:38.740,Steve W,2023-06-06 12:32:52.558,0.9924891479882819,response
Ada T,2023-06-06 12:18:38.740,Matthew,2023-06-06 12:55:51.478,0.9804780265971873,response
Ada T,2023-06-06 12:18:38.740,Owen X,2023-06-06 17:34:02.938,0.8461146634561287,response
Ada T,2023-06-06 12:18:38.740,Mason U,2023-06-06 17:51:08.928,0.8384839247763548,response
Ada T,2023-06-06 12:18:38.740,Mary I,2023-06-06 18:33:58.426,0.819674065200515,response
Ada T,2023-06-06 12:18:38.740,Jayson,2023-06-06 18:42:22.728,0.81603218816597,response
Ada T,2023-06-06 12:18:38.740,Mary I,2023-06-06 18:43:00.569,0.8157595684087698,response
Ada T,2023-06-06 12:18:38.740,Steve W,2023-06-06 18:44:45.235,0.8150059923044954,response
Ada T,2023-06-06 12:18:38.740,Owen X,2023-06-06 18:45:55.842,0.8144980280258315,response
Ada T,2023-06-06 12:18:38.740,Owen X,2023-06-06 18:48:40.094,0.8133175829345785,response
Steve W,2023-06-06 12:26:48.098,Jayson,2023-06-06 12:30:27.259,0.9980666828336675,response
Steve W,2023-06-06 12:26:48.098,Mary I,2023-06-06 12:32:49.972,0.9968097575260839,response
Steve W,2023-06-06 12:26:48.098,Matthew,2023-06-06 12:55:51.478,0.9847238622627338,response
Steve W,2023-06-06 12:26:48.098,Owen X,2023-06-06 17:34:02.938,0.8497786556291219,response
Steve W,2023-06-06 12:26:48.098,Mason U,2023-06-06 17:51:08.928,0.8421148730038824,response
Steve W,2023-06-06 12:26:48.098,Mary I,2023-06-06 18:33:58.426,0.8232235597182351,response
Steve W,2023-06-06 12:26:48.098,Jayson,2023-06-06 18:42:22.728,0.8195659119973684,response
Steve W,2023-06-06 12:26:48.098,Mary I,2023-06-06 18:43:00.569,0.8192921116949068,response
Steve W,2023-06-06 12:26:48.098,Owen X,2023-06-06 18:45:55.842,0.8180251083714373,response
Steve W,2023-06-06 12:26:48.098,Ada T,2023-06-06 18:47:17.762,0.8174336019005792,response
Steve W,2023-06-06 12:26:48.098,Owen X,2023-06-06 18:48:40.094,0.8168395515125222,response
Steve W,2023-06-06 12:26:48.098,Owen X,2023-06-06 18:49:05.626,0.8166554180896087,response
Steve W,2023-06-06 12:26:48.098,Jayson,2023-06-06 18:51:39.208,0.8155486803808744,response
Steve W,2023-06-06 12:26:48.098,Ada T,2023-06-06 19:03:22.565,0.8104993037405303,response
Steve W,2023-06-06 12:26:48.098,Owen X,2023-06-06 19:04:25.196,0.8100511965681316,response
Steve W,2023-06-06 12:27:17.964,Jayson,2023-06-06 12:30:27.259,0.9983299240400763,response
Steve W,2023-06-06 12:27:17.964,Mary I,2023-06-06 12:32:49.972,0.9970726672170338,response
Steve W,2023-06-06 12:27:17.964,Matthew,2023-06-06 12:55:51.478,0.9849835842852599,response
Steve W,2023-06-06 12:27:17.964,Owen X,2023-06-06 17:34:02.938,0.8500027857021277,response
Steve W,2023-06-06 12:27:17.964,Mason U,2023-06-06 17:51:08.928,0.8423369817456299,response
Steve W,2023-06-06 12:27:17.964,Mary I,2023-06-06 18:33:58.426,0.8234406858549268,response
Steve W,2023-06-06 12:27:17.964,Jayson,2023-06-06 18:42:22.728,0.8197820734253736,response
Steve W,2023-06-06 12:27:17.964,Mary I,2023-06-06 18:43:00.569,0.8195082009077752,response
Steve W,2023-06-06 12:27:17.964,Owen X,2023-06-06 18:45:55.842,0.8182408634107589,response
Steve W,2023-06-06 12:27:17.964,Ada T,2023-06-06 18:47:17.762,0.8176492009294061,response
Steve W,2023-06-06 12:27:17.964,Owen X,2023-06-06 18:48:40.094,0.8170549938598933,response
Steve W,2023-06-06 12:27:17.964,Owen X,2023-06-06 18:49:05.626,0.8168708118715831,response
Steve W,2023-06-06 12:27:17.964,Jayson,2023-06-06 18:51:39.208,0.8157637822595374,response
Steve W,2023-06-06 12:27:17.964,Ada T,2023-06-06 19:03:22.565,0.8107130738404441,response
Steve W,2023-06-06 12:27:17.964,Owen X,2023-06-06 19:04:25.196,0.8102648484792765,response
Jayson,2023-06-06 12:30:27.259,Steve W,2023-06-06 12:32:24.129,0.9989685718911471,response
Jayson,2023-06-06 12:30:27.259,Mary I,2023-06-06 12:32:49.972,0.9987406399500132,response
Jayson,2023-06-06 12:30:27.259,Steve W,2023-06-06 12:32:52.558,0.9987178346247304,response
Jayson,2023-06-06 12:30:27.259,Matthew,2023-06-06 12:55:51.478,0.9866313335567405,response
Jayson,2023-06-06 12:30:27.259,Owen X,2023-06-06 17:34:02.938,0.8514247296748423,response
Jayson,2023-06-06 12:30:27.259,Mason U,2023-06-06 17:51:08.928,0.8437461018265698,response
Jayson,2023-06-06 12:30:27.259,Mary I,2023-06-06 18:33:58.426,0.8248181948935261,response
Jayson,2023-06-06 12:30:27.259,Mary I,2023-06-06 18:43:00.569,0.8208791314111481,response
Jayson,2023-06-06 12:30:27.259,Steve W,2023-06-06 18:44:45.235,0.8201208259963116,response
Jayson,2023-06-06 12:30:27.259,Owen X,2023-06-06 18:45:55.842,0.8196096738235324,response
Jayson,2023-06-06 12:30:27.259,Ada T,2023-06-06 18:47:17.762,0.819017021567895,response
Jayson,2023-06-06 12:30:27.259,Owen X,2023-06-06 18:48:40.094,0.8184218204673328,response
Jayson,2023-06-06 12:30:27.259,Owen X,2023-06-06 18:49:05.626,0.8182373303665404,response
Jayson,2023-06-06 12:30:27.259,Ada T,2023-06-06 19:03:22.565,0.8120692912415389,response
Jayson,2023-06-06 12:30:27.259,Owen X,2023-06-06 19:04:25.196,0.8116203160577102,response
Steve W,2023-06-06 12:32:24.129,Mary I,2023-06-06 12:32:49.972,0.9997718327207208,response
Steve W,2023-06-06 12:32:24.129,Matthew,2023-06-06 12:55:51.478,0.9876500235527421,response
Steve W,2023-06-06 12:32:24.129,Owen X,2023-06-06 17:34:02.938,0.8523038197918583,response
Steve W,2023-06-06 12:32:24.129,Mason U,2023-06-06 17:51:08.928,0.8446172638136898,response
Steve W,2023-06-06 12:32:24.129,Mary I,2023-06-06 18:33:58.426,0.8256698139482639,response
Steve W,2023-06-06 12:32:24.129,Jayson,2023-06-06 18:42:22.728,0.8220012973253796,response
Steve W,2023-06-06 12:32:24.129,Mary I,2023-06-06 18:43:00.569,0.8217266834102119,response
Steve W,2023-06-06 12:32:24.129,Owen X,2023-06-06 18:45:55.842,0.8204559151164583,response
Steve W,2023-06-06 12:32:24.129,Ada T,2023-06-06 18:47:17.762,0.8198626509514851,response
Steve W,2023-06-06 12:32:24.129,Owen X,2023-06-06 18:48:40.094,0.8192668353099225,response
Steve W,2023-06-06 12:32:24.129,Owen X,2023-06-06 18:49:05.626,0.8190821547243831,response
Steve W,2023-06-06 12:32:24.129,Jayson,2023-06-06 18:51:39.208,0.8179721282834815,response
Steve W,2023-06-06 12:32:24.129,Ada T,2023-06-06 19:03:22.565,0.8129077471418454,response
Steve W,2023-06-06 12:32:24.129,Owen X,2023-06-06 19:04:25.196,0.8124583083942593,response
Steve W,2023-06-06 12:32:24.129,Ada T,2023-06-06 19:04:45.595,0.8123119792487883,response
Mary I,2023-06-06 12:32:49.972,Steve W,2023-06-06 12:32:52.558,0.999977165918387,response
Mary I,2023-06-06 12:32:49.972,Matthew,2023-06-06 12:55:51.478,0.9878754244005944,response
Mary I,2023-06-06 12:32:49.972,Owen X,2023-06-06 17:34:02.938,0.8524983320168648,response
Mary I,2023-06-06 12:32:49.972,Mason U,2023-06-06 17:51:08.928,0.8448100218178758,response
Mary I,2023-06-06 12:32:49.972,Jayson,2023-06-06 18:42:22.728,0.8221888939283608,response
Mary I,2023-06-06 12:32:49.972,Steve W,2023-06-06 18:44:45.235,0.8211549557424224,response
Mary I,2023-06-06 12:32:49.972,Owen X,2023-06-06 18:45:55.842,0.8206431590333141,response
Mary I,2023-06-06 12:32:49.972,Ada T,2023-06-06 18:47:17.762,0.8200497594739778,response
Mary I,2023-06-06 12:32:49.972,Owen X,2023-06-06 18:48:40.094,0.819453807855756,response
Mary I,2023-06-06 12:32:49.972,Owen X,2023-06-06 18:49:05.626,0.819269085122533,response
Mary I,2023-06-06 12:32:49.972,Jayson,2023-06-06 18:51:39.208,0.8181588053521172,response
Mary I,2023-06-06 12:32:49.972,Ada T,2023-06-06 19:03:22.565,0.8130932684207012,response
Mary I,2023-06-06 12:32:49.972,Owen X,2023-06-06 19:04:25.196,0.8126437271024955,response
Mary I,2023-06-06 12:32:49.972,Ada T,2023-06-06 19:04:45.595,0.8124973645618819,response
Mary I,2023-06-06 12:32:49.972,Owen X,2023-06-06 19:05:03.076,0.8123719596051023,response
Steve W,2023-06-06 12:32:52.558,Matthew,2023-06-06 12:55:51.478,0.9878979821437439,response
Steve W,2023-06-06 12:32:52.558,Owen X,2023-06-06 17:34:02.938,0.8525177984778516,response
Steve W,2023-06-06 12:32:52.558,Mason U,2023-06-06 17:51:08.928,0.8448293127193515,response
Steve W,2023-06-06 12:32:52.558,Mary I,2023-06-06 18:33:58.426,0.8258771059229685,response
Steve W,2023-06-06 12:32:52.558,Jayson,2023-06-06 18:42:22.728,0.8222076682853612,response
Steve W,2023-06-06 12:32:52.558,Mary I,2023-06-06 18:43:00.569,0.8219329854258531,response
Steve W,2023-06-06 12:32:52.558,Owen X,2023-06-06 18:45:55.842,0.8206618980940718,response
Steve W,2023-06-06 12:32:52.558,Ada T,2023-06-06 18:47:17.762,0.8200684849846922,response
Steve W,2023-06-06 12:32:52.558,Owen X,2023-06-06 18:48:40.094,0.8194725197581517,response
Steve W,2023-06-06 12:32:52.558,Owen X,2023-06-06 18:49:05.626,0.8192877928068585,response
Steve W,2023-06-06 12:32:52.558,Jayson,2023-06-06 18:51:39.208,0.8181774876836447,response
Steve W,2023-06-06 12:32:52.558,Ada T,2023-06-06 19:03:22.565,0.8131118350827039,response
Steve W,2023-06-06 12:32:52.558,Owen X,2023-06-06 19:04:25.196,0.8126622834994007,response
Steve W,2023-06-06 12:32:52.558,Ada T,2023-06-06 19:04:45.595,0.8125159176166566,response
Steve W,2023-06-06 12:32:52.558,Owen X,2023-06-06 19:05:03.076,0.8123905097963046,response
Matthew,2023-06-06 12:55:51.478,Owen X,2023-06-06 17:34:02.938,0.8629613724160904,response
Matthew,2023-06-06 12:55:51.478,Mason U,2023-06-06 17:51:08.928,0.8551787006246002,response
Matthew,2023-06-06 12:55:51.478,Mary I,2023-06-06 18:33:58.426,0.835994324161702,response
Matthew,2023-06-06 12:55:51.478,Jayson,2023-06-06 18:42:22.728,0.8322799349191565,response
Matthew,2023-06-06 12:55:51.478,Mary I,2023-06-06 18:43:00.569,0.8320018871202207,response
Matthew,2023-06-06 12:55:51.478,Steve W,2023-06-06 18:44:45.235,0.8312333068116036,response
Matthew,2023-06-06 12:55:51.478,Owen X,2023-06-06 18:45:55.842,0.8307152286243474,response
Matthew,2023-06-06 12:55:51.478,Ada T,2023-06-06 18:47:17.762,0.8301145460436503,response
Matthew,2023-06-06 12:55:51.478,Owen X,2023-06-06 18:48:40.094,0.8295112800816657,response
Matthew,2023-06-06 12:55:51.478,Owen X,2023-06-06 18:49:05.626,0.8293242901751854,response
Matthew,2023-06-06 12:55:51.478,Jayson,2023-06-06 18:51:39.208,0.828200383513483,response
Matthew,2023-06-06 12:55:51.478,Ada T,2023-06-06 19:03:22.565,0.8230726752961343,response
Matthew,2023-06-06 12:55:51.478,Owen X,2023-06-06 19:04:25.196,0.8226176165841732,response
Matthew,2023-06-06 12:55:51.478,Ada T,2023-06-06 19:04:45.595,0.8224694576797219,response
Matthew,2023-06-06 12:55:51.478,Owen X,2023-06-06 19:05:03.076,0.8223425135796034,response
Owen X,2023-06-06 17:34:02.938,Mason U,2023-06-06 17:51:08.928,0.9909814366665097,response
Owen X,2023-06-06 17:34:02.938,Mary I,2023-06-06 18:33:58.426,0.9687505731816398,response
Owen X,2023-06-06 17:34:02.938,Jayson,2023-06-06 18:42:22.728,0.9644463373707759,response
Owen X,2023-06-06 17:34:02.938,Mary I,2023-06-06 18:43:00.569,0.9641241354648467,response
Owen X,2023-06-06 17:34:02.938,Steve W,2023-06-06 18:44:45.235,0.9632335042811294,response
